"Timestamp","DOI","IP identifier","User identifier","Country according to GeoIP","City according to GeoIP","Latitude","Longitude"
"2017-07-15 08:05:23","10.1093/beheco/arx008",6476470,21393782,"Canada","Squamish","49.7016339","-123.1558121"
"2017-05-02 23:26:18","10.1039/C6RA18897D",6018251,9234557,"Canada","Toronto","43.653226","-79.3831843"
"2017-01-24 11:31:53","10.2979/jfolkrese.51.2.125",10,2048214,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-14 00:18:48","10.1080/09581596.2014.904039",3662868,5760338,"Canada","Bradford West Gwillimbury","44.114899","-79.5629529"
"2017-05-03 22:11:15","10.1021/ja025109g",3374680,9370068,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 13:31:29","10.1021/jp809992g",5998437,9313744,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-26 07:36:59","10.2307/1547968",4594523,6736745,"Canada","Moncton","46.0878165","-64.7782313"
"2017-09-12 02:57:02","10.1002/pen.24509",5996113,34188763,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-03 16:03:05","10.1145/1198555.1198722",9259624,18507173,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-07 12:06:49","10.1002/macp.1996.021970104",1163627,33482557,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-12 05:06:49","10.1246/bcsj.49.2384",5996350,34197616,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 19:15:29","10.1002/anie.201605430",5995376,9350537,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-12 13:56:23","10.1145/954587.954588",11933722,34246718,"Canada","Kitchener","43.450301","-80.4831917"
"2017-05-03 19:58:13","10.1002/anie.201605430",2043298,9355685,"Canada","Saint-Quentin","47.5119159","-67.3921287"
"2017-05-18 01:58:04","10.1002/dap.30253",5994364,11286423,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-09 15:37:55","10.1145/954587.954588",11933722,33850617,"Canada","Kitchener","43.450301","-80.4831917"
"2017-05-02 08:35:51","10.1021/la500876v",6040188,9151095,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 22:08:05","10.1021/ja025109g",1953136,9369751,"Canada","Ajax","43.8508553","-79.0203732"
"2017-05-03 09:26:32","10.1149/1.2069301",5993951,9283573,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-23 01:40:13","10.1093/beheco/arx008",7898046,30747793,"Canada","Squamish","49.7016339","-123.1558121"
"2017-05-15 20:40:05","10.1149/1.1592373",789000,9112023,"Canada","Calgary","51.0486151","-114.0708459"
"2017-09-29 16:40:25","10.1021/jp055225g",934350,37505410,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-24 06:56:08","10.1038/nrmicro3028",222318,36378425,"Canada","Perth","44.8988097","-76.2485592"
"2017-02-18 08:36:09","10.1021/ie5046395",2667,3430,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 21:46:45","10.1021/ja025109g",5997924,9367556,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-27 13:29:59","10.2307/1547968",4665935,6832957,"Canada","New Westminster","49.2057179","-122.910956"
"2017-05-13 00:29:16","10.1038/nchembio.2188",341965,8569356,"Canada","Hamilton","43.2500208","-79.8660914"
"2017-05-02 10:14:19","10.1021/la501330j",2431792,9160426,"Canada","Toronto","43.653226","-79.3831843"
"2017-10-06 00:32:13","10.1126/science.aaa9092",13595926,38234737,"Canada","Vaudreuil-Dorion","45.404236","-74.0379599"
"2017-05-03 06:56:53","10.1149/1.2069301",5993951,9268806,"Canada","Toronto","43.653226","-79.3831843"
"2017-09-12 04:44:25","10.1246/bcsj.20110141",5994619,34195402,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-02 21:58:08","10.1039/b509554a",6039808,9227623,"Canada","Toronto","43.653226","-79.3831843"
"2017-04-18 06:21:04","10.1080/13691058.2016.1191675",5820966,8607598,"Canada","Montréal","45.5016889","-73.567256"
"2017-11-03 21:00:51","10.1177/109467059800100102",11144597,39075099,"Canada","Montréal","45.5016889","-73.567256"
"2017-05-22 22:11:37","10.1126/science.aaa9092",412822,11866645,"Canada","Beaconsfield","45.4309308","-73.8682835"
"2017-05-18 09:47:54","10.1001/archpsyc.1993.01820160076009",6587487,10159927,"Canada","Victoria","48.4619672","-123.3691808"
"2017-01-23 23:13:07","10.2979/vic.2010.52.2.337",10,2014174,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-27 22:11:03","10.1126/science.aaa9092",10485840,24552268,"Canada","Montréal","45.5016889","-73.567256"
"2017-03-03 16:09:03","10.1525/rep.2009.108.1.1",2518883,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-05-26 02:30:30","10.2307/488622",7304588,424236,"Canada","Montreal","45.5016889","-73.567256"
"2017-05-17 04:22:41","10.1525/rep.2009.108.1.1",6794254,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-07-09 08:01:30","10.1126/science.197.4307.967",5926642,19886334,"Canada","Toronto","43.653226","-79.3831843"
"2017-06-09 21:29:27","10.1093/beheco/arx008",6476470,14371618,"Canada","Squamish","49.7016339","-123.1558121"
"2017-05-03 12:01:01","10.1021/jp809992g",4401902,9303701,"Canada","Toronto","43.653226","-79.3831843"
"2017-07-27 20:13:56","10.1614/IPSM-D-15-00005.1",2071298,24532154,"Canada","Peterborough","44.3366847","-78.4018942"
"2017-05-03 23:46:23","10.1149/1.2430313",5995278,9378329,"Canada","Toronto","43.653226","-79.3831843"
"2017-03-14 16:22:56","10.2307/1225645",3911994,424236,"Canada","Montréal","45.5016889","-73.567256"
"2017-09-07 14:02:35","10.1111/j.1467-8535.2010.01102.x",5999959,33499857,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-01 17:43:45","10.1002/chem.201404383",27449,39852,"Canada","Toronto","43.653226","-79.3831843"
"2017-08-30 20:40:46","10.2307/131485",7470836,32247647,"Canada","Toronto","43.653226","-79.3831843"
"2017-01-28 08:29:34","10.1007/s00253-011-3455-4",2667,3430,"Canada","Toronto","43.653226","-79.3831843"
"2017-05-03 06:56:51","10.1149/1.2069301",6039497,9268801,"Canada","Toronto","43.653226","-79.3831843"
